protection_group	epoch	learning_rate	query_count	query_loss_sum	query_loss	query_match_count	query_match	validation_count	validation_loss	validation_kl	validation_match_count	validation_match	is_best
running_mean	24	0.01	400	242.46613693237305	0.6061653423309327	375	0.9375	100	0.5254198312759399	0.04315814971923828	98	0.98	False
running_mean	25	0.01	400	241.09493923187256	0.6027373480796814	380	0.95	100	0.5247933268547058	0.0425316333770752	97	0.97	False
running_mean	26	0.01	400	241.69622707366943	0.6042405676841736	382	0.955	100	0.5282042622566223	0.04594257354736328	98	0.98	False
running_mean	27	0.01	400	242.88097190856934	0.6072024297714234	377	0.9425	100	0.5276216864585876	0.04535999298095703	98	0.98	False
running_mean	28	0.01	400	242.88791847229004	0.6072197961807251	380	0.95	100	0.5229538679122925	0.04069215774536133	99	0.99	False
running_mean	29	0.01	400	239.6271743774414	0.5990679359436035	379	0.9475	100	0.5201787352561951	0.037917065620422366	98	0.98	True
running_mean	30	0.01	400	243.29551315307617	0.6082387828826904	378	0.945	100	0.5217986702919006	0.039536967277526855	99	0.99	False
running_mean	31	0.01	400	245.06836795806885	0.6126709198951721	378	0.945	100	0.5207847952842712	0.038523139953613283	99	0.99	False
running_mean	32	0.01	400	240.58771085739136	0.6014692771434784	383	0.9575	100	0.5210618376731873	0.03880011320114136	99	0.99	False
running_mean	33	0.01	400	242.25409030914307	0.6056352257728577	385	0.9625	100	0.5192270278930664	0.036965341567993165	99	0.99	True
running_mean	34	0.01	400	240.44603824615479	0.601115095615387	380	0.95	100	0.52263343334198	0.040371732711791994	98	0.98	False
running_mean	35	0.01	400	241.55675506591797	0.603891887664795	372	0.93	100	0.5232506990432739	0.040989036560058596	98	0.98	False
running_mean	36	0.01	400	241.1702651977539	0.6029256629943848	383	0.9575	100	0.5257582068443298	0.043496508598327634	97	0.97	False
running_mean	37	0.01	400	240.47839641571045	0.6011959910392761	378	0.945	100	0.5245945453643799	0.042332854270935055	98	0.98	False
running_mean	38	0.01	400	240.89036464691162	0.602225911617279	383	0.9575	100	0.5222604274749756	0.03999872207641601	98	0.98	False
running_mean	39	0.01	400	239.703950881958	0.599259877204895	380	0.95	100	0.5251656174659729	0.042903900146484375	97	0.97	False
running_mean	40	0.01	400	237.30674362182617	0.5932668590545654	380	0.95	100	0.5236780643463135	0.04141639709472656	100	1.0	False
running_mean	41	0.01	400	238.02154922485352	0.5950538730621338	388	0.97	100	0.5233393907546997	0.04107766151428223	98	0.98	False
running_mean	42	0.01	400	240.04564571380615	0.6001141142845153	381	0.9525	100	0.5206472277641296	0.03838554382324219	97	0.97	False
running_mean	43	0.01	400	240.64627647399902	0.6016156911849976	378	0.945	100	0.5214745998382568	0.03921287536621094	99	0.99	False
running_mean	44	0.01	400	242.18431282043457	0.6054607820510864	378	0.945	100	0.522075891494751	0.039814186096191403	98	0.98	False
running_mean	45	0.01	400	239.7722988128662	0.5994307470321655	382	0.955	100	0.5212870240211487	0.03902533531188965	99	0.99	False
running_mean	46	0.01	400	236.42967319488525	0.5910741829872131	386	0.965	100	0.5226617455482483	0.040400028228759766	98	0.98	False
running_mean	47	0.01	400	239.5434160232544	0.598858540058136	380	0.95	100	0.52276211977005	0.04050046443939209	98	0.98	False
running_mean	48	0.01	400	241.41799926757812	0.6035449981689454	381	0.9525	100	0.5212953090667725	0.039033596515655515	99	0.99	False
running_mean	49	0.01	400	238.88071727752686	0.5972017931938172	385	0.9625	100	0.5211177468299866	0.03885603666305542	98	0.98	False
running_mean	50	0.01	400	239.30454063415527	0.5982613515853882	380	0.95	100	0.5227906703948975	0.04052894115447998	99	0.99	False
running_mean	51	0.01	400	237.34498977661133	0.5933624744415283	386	0.965	100	0.5253393650054932	0.04307766914367676	98	0.98	False
running_mean	52	0.01	400	242.31081199645996	0.6057770299911499	383	0.9575	100	0.5233768224716187	0.041115102767944334	98	0.98	False
running_mean	53	0.01	400	243.5209197998047	0.6088022994995117	380	0.95	100	0.5257608890533447	0.04349915504455566	98	0.98	False
running_mean	54	0.01	400	240.78342819213867	0.6019585704803467	385	0.9625	100	0.5267267823219299	0.04446508407592773	96	0.96	False
running_mean	55	0.01	400	241.83789348602295	0.6045947337150573	380	0.95	100	0.5225800275802612	0.0403183126449585	98	0.98	False
running_mean	56	0.01	400	241.06488800048828	0.6026622200012207	382	0.955	100	0.5201455354690552	0.037883827686309816	98	0.98	False
running_mean	57	0.01	400	240.706636428833	0.6017665910720825	377	0.9425	100	0.5212864279747009	0.03902470350265503	98	0.98	False
running_mean	58	0.01	400	237.9564380645752	0.594891095161438	378	0.945	100	0.5224321484565735	0.040170478820800784	98	0.98	False
running_mean	59	0.01	400	238.88440132141113	0.5972110033035278	384	0.96	100	0.5233585238456726	0.04109684944152832	98	0.98	False
running_mean	60	0.01	400	238.93443870544434	0.5973360967636109	383	0.9575	100	0.5194956064224243	0.03723391532897949	99	0.99	False
running_mean	61	0.001	400	238.85304260253906	0.5971326065063477	383	0.9575	100	0.5224790573120117	0.04021736621856689	99	0.99	False
running_mean	62	0.001	400	238.44018650054932	0.5961004662513733	378	0.945	100	0.5215058922767639	0.039244160652160645	100	1.0	False
running_mean	63	0.001	400	236.56610441207886	0.5914152610301971	380	0.95	100	0.5240299105644226	0.04176823616027832	100	1.0	False
running_mean	64	0.001	400	237.52013206481934	0.5938003301620484	384	0.96	100	0.5202057361602783	0.03794402122497559	100	1.0	False
running_mean	65	0.001	400	239.29186058044434	0.5982296514511108	382	0.955	100	0.5187661051750183	0.03650441408157348	99	0.99	True
running_mean	66	0.001	400	239.3396453857422	0.5983491134643555	378	0.945	100	0.5206471681594849	0.03838545799255371	99	0.99	False
running_mean	67	0.001	400	237.65275192260742	0.5941318798065186	383	0.9575	100	0.5185410976409912	0.03627938270568848	100	1.0	True
running_mean	68	0.001	400	237.95626640319824	0.5948906660079956	382	0.955	100	0.5211288928985596	0.03886716842651367	99	0.99	False
running_mean	69	0.001	400	239.1779842376709	0.5979449605941772	382	0.955	100	0.5226563811302185	0.040394711494445804	99	0.99	False
running_mean	70	0.001	400	235.77202224731445	0.5894300556182861	384	0.96	100	0.5225387215614319	0.04027700424194336	99	0.99	False
running_mean	71	0.001	400	235.82175636291504	0.5895543909072876	383	0.9575	100	0.5230252742767334	0.0407636022567749	99	0.99	False
running_mean	72	0.001	400	233.38060188293457	0.5834515047073364	391	0.9775	100	0.5220236778259277	0.03976200103759766	99	0.99	False
running_mean	73	0.001	400	238.37345123291016	0.5959336280822753	381	0.9525	100	0.5225998759269714	0.04033815860748291	100	1.0	False
running_mean	74	0.001	400	237.7375202178955	0.5943438005447388	384	0.96	100	0.5241344571113586	0.041872711181640626	98	0.98	False
running_mean	75	0.001	400	239.75265884399414	0.5993816471099853	377	0.9425	100	0.5208570957183838	0.03859541654586792	99	0.99	False
running_mean	76	0.001	400	235.56101417541504	0.5889025354385375	382	0.955	100	0.5216307640075684	0.039369075298309325	99	0.99	False
running_mean	77	0.001	400	239.01474380493164	0.5975368595123292	380	0.95	100	0.5228933095932007	0.04063160419464111	99	0.99	False
running_mean	78	0.001	400	236.56824111938477	0.5914206027984619	383	0.9575	100	0.523851215839386	0.04158952236175537	99	0.99	False
running_mean	79	0.001	400	241.05799007415771	0.6026449751853943	378	0.945	100	0.5210441946983337	0.03878249645233154	100	1.0	False
running_mean	80	0.001	400	236.24370861053467	0.5906092715263367	379	0.9475	100	0.522020161151886	0.03975848197937012	98	0.98	False
running_mean	81	0.001	400	237.83179092407227	0.5945794773101807	377	0.9425	100	0.5227991938591003	0.04053746700286865	99	0.99	False
running_mean	82	0.001	400	236.52980518341064	0.5913245129585266	378	0.945	100	0.5223680734634399	0.040106382369995114	98	0.98	False
running_mean	83	0.001	400	237.329026222229	0.5933225655555725	379	0.9475	100	0.522240400314331	0.039978680610656736	99	0.99	False
running_mean	84	0.001	400	235.98633003234863	0.5899658250808716	385	0.9625	100	0.5218427777290344	0.03958108901977539	100	1.0	False
running_mean	85	0.001	400	236.944673538208	0.59236168384552	385	0.9625	100	0.5258294343948364	0.04356770992279053	99	0.99	False
running_mean	86	0.001	400	235.2479109764099	0.5881197774410247	382	0.955	100	0.523295521736145	0.041033854484558104	99	0.99	False
running_mean	87	0.001	400	240.3643798828125	0.6009109497070313	378	0.945	100	0.5220916271209717	0.03982990264892578	99	0.99	False
running_mean	88	0.001	400	239.71016311645508	0.5992754077911377	382	0.955	100	0.5215248465538025	0.039263153076171876	99	0.99	False
running_mean	89	0.001	400	238.05422687530518	0.595135567188263	379	0.9475	100	0.5228402018547058	0.040578489303588865	100	1.0	False
running_mean	90	0.001	400	237.35403633117676	0.5933850908279419	383	0.9575	100	0.5231367945671082	0.040875120162963866	100	1.0	False
running_mean	91	0.001	400	237.32906246185303	0.5933226561546325	384	0.96	100	0.5210813283920288	0.03881960391998291	99	0.99	False
running_mean	92	0.001	400	241.1049575805664	0.6027623939514161	378	0.945	100	0.5212664008140564	0.039004669189453126	100	1.0	False
running_mean	93	0.001	400	236.31964111328125	0.5907991027832031	384	0.96	100	0.5237460136413574	0.041484322547912594	99	0.99	False
running_mean	94	0.001	400	235.95216751098633	0.5898804187774658	385	0.9625	100	0.5251480937004089	0.04288640975952149	99	0.99	False
running_mean	95	0.001	400	235.78547477722168	0.5894636869430542	378	0.945	100	0.5237700343132019	0.04150832176208496	99	0.99	False
running_mean	96	0.001	400	237.84076309204102	0.5946019077301026	375	0.9375	100	0.5236240029335022	0.041362333297729495	99	0.99	False
running_mean	97	0.001	400	237.9948263168335	0.5949870657920837	383	0.9575	100	0.5209493041038513	0.03868756771087647	99	0.99	False
running_mean	98	0.001	400	235.76517295837402	0.5894129323959351	382	0.955	100	0.5200451016426086	0.03778335094451904	99	0.99	False
running_mean	99	0.001	400	234.96673965454102	0.5874168491363525	381	0.9525	100	0.5197998881340027	0.03753816604614258	99	0.99	False
running_mean	100	0.001	400	233.95954990386963	0.5848988747596741	388	0.97	100	0.5209801197052002	0.03871845960617065	99	0.99	False
running_var	1	0.01	400	296.92126846313477	0.742303171157837	336	0.84	100	1.8576961755752563	1.3754345703125	56	0.56	True
running_var	2	0.01	400	272.5885076522827	0.6814712691307068	362	0.905	100	0.7254855036735535	0.243223876953125	85	0.85	True
running_var	3	0.01	400	264.2222909927368	0.660555727481842	373	0.9325	100	0.5816227793693542	0.09936103820800782	95	0.95	True
running_var	4	0.01	400	259.5690221786499	0.6489225554466248	375	0.9375	100	0.5490652322769165	0.06680352210998536	98	0.98	True
running_var	5	0.01	400	251.46109199523926	0.6286527299880982	380	0.95	100	0.5319719910621643	0.04971028804779053	99	0.99	True
running_var	6	0.01	400	246.38411903381348	0.6159602975845337	382	0.955	100	0.528839111328125	0.046577377319335936	99	0.99	True
running_var	7	0.01	400	252.31450748443604	0.6307862687110901	370	0.925	100	0.5235076546669006	0.04124599933624268	98	0.98	True
running_var	8	0.01	400	248.22563076019287	0.6205640769004822	378	0.945	100	0.5220474600791931	0.03978579521179199	98	0.98	True
running_var	9	0.01	400	242.66250610351562	0.606656265258789	383	0.9575	100	0.5237043499946594	0.041442670822143556	99	0.99	False
running_var	10	0.01	400	245.30508041381836	0.6132627010345459	385	0.9625	100	0.5247942805290222	0.04253259658813477	99	0.99	False
running_var	11	0.01	400	248.34320640563965	0.6208580160140991	379	0.9475	100	0.5288192629814148	0.04655754089355469	99	0.99	False
running_var	12	0.01	400	247.00173473358154	0.6175043368339539	382	0.955	100	0.5262596607208252	0.04399795532226562	99	0.99	False
running_var	13	0.01	400	242.75899171829224	0.6068974792957306	381	0.9525	100	0.5232828259468079	0.04102113723754883	99	0.99	False
running_var	14	0.01	400	248.59533309936523	0.6214883327484131	379	0.9475	100	0.5223616361618042	0.04009993553161621	97	0.97	False
running_var	15	0.01	400	244.89604949951172	0.6122401237487793	385	0.9625	100	0.5221650004386902	0.03990330696105957	98	0.98	False
running_var	16	0.01	400	242.09639835357666	0.6052409958839416	383	0.9575	100	0.5271181464195251	0.04485640525817871	97	0.97	False
running_var	17	0.01	400	244.71319580078125	0.6117829895019531	372	0.93	100	0.5258135795593262	0.043551912307739256	97	0.97	False
running_var	18	0.01	400	244.1629238128662	0.6104073095321655	378	0.945	100	0.5240384936332703	0.041776790618896484	98	0.98	False
running_var	19	0.01	400	240.62611770629883	0.6015652942657471	379	0.9475	100	0.5251476764678955	0.04288601875305176	98	0.98	False
running_var	20	0.01	400	240.93374490737915	0.6023343622684478	381	0.9525	100	0.5271538496017456	0.04489214420318603	98	0.98	False
running_var	21	0.01	400	241.83312225341797	0.6045828056335449	382	0.955	100	0.5239529013633728	0.041691246032714846	99	0.99	False
running_var	22	0.01	400	242.27824306488037	0.6056956076622009	387	0.9675	100	0.5251569151878357	0.042895207405090334	97	0.97	False
running_var	23	0.01	400	240.93391609191895	0.6023347902297974	381	0.9525	100	0.5269935727119446	0.044731855392456055	98	0.98	False
running_var	24	0.01	400	242.46613693237305	0.6061653423309327	375	0.9375	100	0.5254198908805847	0.043158154487609866	98	0.98	False
running_var	25	0.01	400	241.09493923187256	0.6027373480796814	380	0.95	100	0.5247933268547058	0.04253162384033203	97	0.97	False
running_var	26	0.01	400	241.69622707366943	0.6042405676841736	382	0.955	100	0.5282043218612671	0.04594260215759277	98	0.98	False
running_var	27	0.01	400	242.88097190856934	0.6072024297714234	377	0.9425	100	0.5276216864585876	0.04535999298095703	98	0.98	False
running_var	28	0.01	400	242.88791847229004	0.6072197961807251	380	0.95	100	0.5229538083076477	0.040692110061645505	99	0.99	False
running_var	29	0.01	400	239.6271743774414	0.5990679359436035	379	0.9475	100	0.5201787352561951	0.03791705131530762	98	0.98	True
running_var	30	0.01	400	243.29551315307617	0.6082387828826904	378	0.945	100	0.5217986702919006	0.03953700065612793	99	0.99	False
running_var	31	0.01	400	245.06836795806885	0.6126709198951721	378	0.945	100	0.520784854888916	0.03852314949035644	99	0.99	False
running_var	32	0.01	400	240.58771085739136	0.6014692771434784	383	0.9575	100	0.5210618376731873	0.038800110816955564	99	0.99	False
running_var	33	0.01	400	242.25409030914307	0.6056352257728577	385	0.9625	100	0.5192270278930664	0.03696535110473633	99	0.99	True
running_var	34	0.01	400	240.44603824615479	0.601115095615387	380	0.95	100	0.52263343334198	0.04037171840667725	98	0.98	False
running_var	35	0.01	400	241.55675506591797	0.603891887664795	372	0.93	100	0.5232506990432739	0.04098902702331543	98	0.98	False
running_var	36	0.01	400	241.1702651977539	0.6029256629943848	383	0.9575	100	0.5257582068443298	0.043496503829956054	97	0.97	False
running_var	37	0.01	400	240.47839641571045	0.6011959910392761	378	0.945	100	0.5245945453643799	0.042332849502563476	98	0.98	False
running_var	38	0.01	400	240.89036464691162	0.602225911617279	383	0.9575	100	0.5222604274749756	0.03999872207641601	98	0.98	False
running_var	39	0.01	400	239.703950881958	0.599259877204895	380	0.95	100	0.5251656174659729	0.042903900146484375	97	0.97	False
running_var	40	0.01	400	237.30674362182617	0.5932668590545654	380	0.95	100	0.5236780643463135	0.04141639709472656	100	1.0	False
running_var	41	0.01	400	238.02154922485352	0.5950538730621338	388	0.97	100	0.5233393907546997	0.04107766151428223	98	0.98	False
running_var	42	0.01	400	240.04564571380615	0.6001141142845153	381	0.9525	100	0.5206472277641296	0.03838554382324219	97	0.97	False
running_var	43	0.01	400	240.64627647399902	0.6016156911849976	378	0.945	100	0.5214745998382568	0.03921287536621094	99	0.99	False
running_var	44	0.01	400	242.18431282043457	0.6054607820510864	378	0.945	100	0.522075891494751	0.039814186096191403	98	0.98	False
running_var	45	0.01	400	239.7722988128662	0.5994307470321655	382	0.955	100	0.5212870240211487	0.03902533531188965	99	0.99	False
running_var	46	0.01	400	236.42967319488525	0.5910741829872131	386	0.965	100	0.5226617455482483	0.040400028228759766	98	0.98	False
running_var	47	0.01	400	239.5434160232544	0.598858540058136	380	0.95	100	0.52276211977005	0.04050046443939209	98	0.98	False
running_var	48	0.01	400	241.41799926757812	0.6035449981689454	381	0.9525	100	0.5212953090667725	0.039033596515655515	99	0.99	False
running_var	49	0.01	400	238.88071727752686	0.5972017931938172	385	0.9625	100	0.5211177468299866	0.03885603666305542	98	0.98	False
running_var	50	0.01	400	239.30454063415527	0.5982613515853882	380	0.95	100	0.5227906703948975	0.04052894115447998	99	0.99	False
running_var	51	0.01	400	237.34498977661133	0.5933624744415283	386	0.965	100	0.5253393650054932	0.04307766914367676	98	0.98	False
running_var	52	0.01	400	242.31081199645996	0.6057770299911499	383	0.9575	100	0.5233768224716187	0.041115102767944334	98	0.98	False
running_var	53	0.01	400	243.5209197998047	0.6088022994995117	380	0.95	100	0.5257608890533447	0.04349915504455566	98	0.98	False
running_var	54	0.01	400	240.78342819213867	0.6019585704803467	385	0.9625	100	0.5267267823219299	0.04446508407592773	96	0.96	False
running_var	55	0.01	400	241.83789348602295	0.6045947337150573	380	0.95	100	0.5225800275802612	0.0403183126449585	98	0.98	False
running_var	56	0.01	400	241.06488800048828	0.6026622200012207	382	0.955	100	0.5201455354690552	0.037883827686309816	98	0.98	False
running_var	57	0.01	400	240.706636428833	0.6017665910720825	377	0.9425	100	0.5212864279747009	0.03902470350265503	98	0.98	False
running_var	58	0.01	400	237.9564380645752	0.594891095161438	378	0.945	100	0.5224321484565735	0.040170478820800784	98	0.98	False
running_var	59	0.01	400	238.88440132141113	0.5972110033035278	384	0.96	100	0.5233585238456726	0.04109684944152832	98	0.98	False
